Dataset,ID,Tree,Location,Germ,Mort,Zero,One,TwoPlus,Bacteria,Fungus,Clad,Alt,Aureo,Epicoccum,Other_fungi,Pseudo,Other Bacteria
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,9,sk6,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,0,0,0,1,1,1,0,0,1,0,0,1,0
Idaho2018,9,sk6,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,0,1,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,0,1,0,2,0,1,0,1,1,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,0,1,0,2,1,0,0,0,1,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,0,1,0,2,1,1,0,0,0,0,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,10,sk4,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,0,1
Idaho2018,10,sk4,Clearwater,1,0,0,0,1,1,1,0,0,1,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,0,1,1,1,0,0,1,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,0,1,1,1,0,1,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,0,1,1,1,0,1,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,1,0
Idaho2018,10,sk4,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,1,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,11,t11,Clearwater,1,1,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,1,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,1,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,11,t11,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,11,t11,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,11,t11,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,0,1
Idaho2018,11,t11,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,1,0
Idaho2018,11,t11,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,12,t17,Clearwater,1,0,0,0,1,2,0,0,0,0,0,0,1,1
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,0,1,0,2,1,1,0,0,0,0,0
Idaho2018,13,t31,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,13,t31,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,13,t31,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,13,t31,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,13,t31,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,13,t31,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,14,LOC,Moscow,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,14,LOC,Moscow,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,14,LOC,Moscow,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,14,LOC,Moscow,1,0,1,0,0,0,0,0,0,0,0,0,0,0
